investor_id,date,wealth_change,market_gap,utility_score
INV_02,2021-09-23,6581.32,0.392,0.6395604869287014
INV_02,2021-09-24,6123.71,0.5573,0.5525203732076577
INV_02,2021-09-27,35266.04,-0.714,2.477971554789023
INV_02,2021-09-28,-2711.58,1.0241,-2.32168809808723
INV_02,2021-09-29,-1967.5,1.8944,-2.2248554660068294
INV_02,2021-09-30,6461.8,0.3823,0.633673070898868
INV_02,2021-10-01,-2881.07,0.3526,-2.1883414677270623
INV_02,2021-10-04,11612.55,-0.8644,1.3750808513075685
INV_02,2021-10-05,3082.79,-0.2468,0.5469193524218658
INV_02,2021-10-06,6463.62,1.2851,0.347622385458565
INV_02,2021-10-07,21631.36,-1.1495,2.007983366268789
INV_02,2021-10-08,3096.52,-0.4034,0.5979047769742697
INV_02,2021-10-11,3689.81,-1.4634,0.9900974783488823
INV_02,2021-10-12,-533.16,0.0198,-0.7069080345081353
INV_02,2021-10-13,-15713.9,-0.5958,-6.0026935498596545
INV_02,2021-10-14,8948.87,0.4807,0.7785946036989466
INV_02,2021-10-15,-4921.98,0.3498,-3.042666818654134
INV_02,2021-10-18,14156.28,-0.8568,1.5224729269788688
INV_02,2021-10-19,0.0,0.0,0.0
INV_02,2021-10-20,0.0,0.0,0.0
INV_02,2021-10-21,8591.54,-0.0889,0.9350444075635647
INV_02,2021-10-22,-6099.13,1.3692,-3.7999725360850674
INV_02,2021-10-25,-9485.51,1.777,-5.036530794503155
INV_02,2021-10-26,4674.55,0.0666,0.5916788833249026
INV_02,2021-10-27,12932.07,0.1143,1.1438544324640825
INV_02,2021-10-28,9698.87,-1.0083,1.3001329400815194
INV_02,2021-10-29,-4525.23,0.8958,-3.0612886778979713
INV_02,2021-11-01,-11953.22,0.0542,-5.208690673527686
INV_02,2021-11-02,8216.2,-0.8678,1.1562391102056686
INV_02,2021-11-03,20229.38,-1.7987,2.144362050933061
INV_02,2021-11-04,0.0,0.0,0.0
INV_02,2021-11-05,33739.04,-3.0061,3.1412871721695037
INV_02,2021-11-08,185209.41,-12.5706,10.53689701135712
INV_02,2021-11-09,-45011.65,1.5346,-12.680142968851214
INV_02,2021-11-10,27372.51,-0.9603,2.2170435752686486
INV_02,2021-11-11,106538.75,-6.8758,6.768595154416352
INV_02,2021-11-12,40547.05,-2.6438,3.3014325754194345
INV_02,2021-11-15,74215.7,-4.7481,5.140941858214051
INV_02,2021-11-16,158682.16,-8.5056,8.627441466728696
INV_02,2021-11-17,2626.55,1.137,0.06232173677314157
INV_02,2021-11-18,0.0,0.0,0.0
INV_02,2021-11-19,-263424.29,13.9267,-42.45959822362866
INV_02,2021-11-22,45726.18,-2.0286,3.3046871698826656
INV_02,2021-11-23,-36234.33,3.3963,-11.680555382547679
INV_02,2021-11-24,-46042.43,2.7674,-13.250044767724244
INV_02,2021-11-25,19608.77,-0.734,1.7755788809892867
INV_02,2021-11-26,47654.9,-1.3452,3.1598163170239175
INV_02,2021-11-29,-2456.99,0.3251,-1.9772446131111403
INV_02,2021-11-30,32648.81,-0.6664,2.353796885318493
INV_02,2021-12-01,-37342.16,2.872,-11.722019446794928
INV_02,2021-12-02,-2033.05,0.3023,-1.7548073821970862
INV_02,2021-12-03,-30247.32,1.0229,-9.763905442141478
INV_02,2021-12-06,12003.41,0.9017,0.838953021532718
INV_02,2021-12-07,975.99,0.3844,0.1016067551899979
INV_02,2021-12-08,-41269.1,2.2926,-12.257458869338391
INV_02,2021-12-09,56408.84,-2.7152,3.9076841801953175
INV_02,2021-12-10,15162.55,1.3493,0.8796985296587227
INV_02,2021-12-13,-16870.3,3.8795,-7.7110763233074175
INV_02,2021-12-14,22984.93,-0.0134,1.7133554237988706
INV_02,2021-12-15,-7010.42,0.0355,-3.692988368097398
INV_02,2021-12-16,-22334.16,0.7923,-8.015950402891136
INV_02,2021-12-17,20962.55,-0.237,1.6858117510351889
INV_02,2021-12-20,-16392.75,-0.5459,-6.189469100110938
INV_02,2021-12-21,-8379.31,0.0642,-4.150250757125324
INV_02,2021-12-22,69555.21,-2.9349,4.417430405064356
INV_02,2021-12-23,-6900.29,1.0993,-3.992860321771142
INV_02,2021-12-24,23219.93,-1.2071,2.1029912396498744
INV_02,2021-12-27,-7873.29,-0.4181,-3.8349717894554067
INV_02,2021-12-28,-13390.16,0.3969,-5.711077159451366
INV_02,2021-12-29,-6790.83,0.356,-3.71989792004189
INV_02,2021-12-30,-9701.19,0.7488,-4.7758311139847205
INV_02,2021-12-31,12466.77,-0.1556,1.2018905047054251
INV_02,2022-01-03,125117.14,-4.4553,6.501793841016351
INV_02,2022-01-04,58872.48,-3.102,4.1153468921445
INV_02,2022-01-05,-23883.56,1.9969,-8.740558158645715
INV_02,2022-01-06,6056.75,2.0418,0.07678902254551834
INV_02,2022-01-07,17738.8,-0.1352,1.489320999411429
INV_02,2022-01-10,-2937.84,1.0339,-2.430572949205576
INV_02,2022-01-11,8523.34,-0.6683,1.1140716597877272
INV_02,2022-01-12,-14232.85,0.1648,-5.861401302862514
INV_02,2022-01-13,4366.5,-0.8463,0.8547473022929951
INV_02,2022-01-14,0.0,0.0,0.0
INV_02,2022-01-17,0.0,0.0,0.0
INV_02,2022-01-18,53007.44,-1.2899,3.3362366263207948
INV_02,2022-01-19,-1640.9,1.472,-1.9117517224279599
INV_02,2022-01-20,-7298.4,0.4878,-3.9330676784473146
INV_02,2022-01-21,-7350.16,-0.0456,-3.7812151290869904
INV_02,2022-01-24,-12491.22,0.6329,-5.541436228913795
INV_02,2022-01-25,-38319.08,2.42,-11.760049627810844
INV_02,2022-01-26,-24543.98,-0.722,-8.022341365198407
INV_02,2022-01-27,-34993.96,0.5835,-10.55368362932245
INV_02,2022-01-28,-14161.98,-0.9738,-5.481820404340546
INV_02,2022-01-31,26371.35,-1.8798,2.4631757228502944
INV_02,2022-02-01,14729.97,-0.392,1.4075456947015748
INV_02,2022-02-02,-9424.57,-0.713,-4.228672055216314
INV_02,2022-02-03,28236.9,-4.33,3.3239194965945487
INV_02,2022-02-04,0.0,0.0,0.0
INV_02,2022-02-07,375.43,2.6479,-0.7186038456789603
INV_02,2022-02-08,-36698.6,0.6052,-10.883077258750863
INV_02,2022-02-09,-61128.6,0.6402,-15.053227962763168
INV_02,2022-02-10,5148.03,-2.9959,1.6017742466385236
INV_02,2022-02-11,19618.67,0.4584,1.3980896950647623
INV_02,2022-02-14,11407.43,1.9265,0.4778007979290946
INV_02,2022-02-15,12843.29,-0.3143,1.2744969205984682
INV_02,2022-02-16,0.0,0.0,0.0
INV_02,2022-02-17,11528.46,-1.0448,1.4271263002701333
INV_02,2022-02-18,-57780.75,3.2496,-15.351399208297474
INV_02,2022-02-21,-80166.33,2.413,-18.448257026128932
INV_02,2022-02-22,3924.99,-5.2457,2.210447296321429
INV_02,2022-02-23,-77799.37,4.5658,-18.792663801370065
INV_02,2022-02-24,-77331.46,0.9493,-17.578979008382483
INV_02,2022-02-25,70953.59,-9.9268,6.678850919438986
INV_02,2022-02-28,65773.0,0.4352,3.225783672954694
INV_02,2022-03-01,0.0,0.0,0.0
INV_02,2022-03-02,-9981.17,5.7757,-6.4532828638933095
INV_02,2022-03-03,-38228.81,0.2857,-11.0667921828982
INV_02,2022-03-04,2039.56,-2.5889,1.1798855752176312
INV_02,2022-03-07,-55019.67,4.726,-15.374865350706466
INV_02,2022-03-08,-83782.32,2.4113,-18.957347115785552
INV_02,2022-03-09,-54503.17,0.1146,-13.829017881461429
INV_02,2022-03-10,106274.86,-11.3085,8.166437738881584
INV_02,2022-03-11,-25830.92,10.1438,-11.742882384425377
INV_02,2022-03-14,-15177.61,-1.065,-5.717035099456499
INV_02,2022-03-15,-42597.62,1.7015,-12.307777794845506
INV_02,2022-03-16,-7499.89,-2.3205,-3.1096879874431305
INV_02,2022-03-17,0.0,0.0,0.0
INV_02,2022-03-18,26275.2,-1.4924,2.3359826538786366
INV_02,2022-03-21,12146.48,0.945,0.833842502207692
INV_02,2022-03-22,-18391.95,2.1017,-7.51818028373834
INV_02,2022-03-23,-3780.16,-0.4293,-2.3374004690990873
INV_02,2022-03-24,-13424.18,0.9055,-5.881437791928899
INV_02,2022-03-25,-10644.65,1.2044,-5.199785562827136
INV_02,2022-03-28,-47266.86,3.9357,-13.831303655311489
INV_02,2022-03-29,-71161.21,1.259,-16.77624259909479
INV_02,2022-03-30,209.88,-4.7832,1.599326259341663
INV_02,2022-03-31,20246.41,-5.7286,3.390993658626113
INV_02,2022-04-01,-99907.1,-4.2314,-19.035325088098563
INV_02,2022-04-04,-13043.74,-4.1484,-4.176726996448966
INV_02,2022-04-05,69401.39,1.5371,2.9948381897653578
INV_02,2022-04-06,-45467.09,0.782,-12.520882317693127
INV_02,2022-04-07,-54129.0,-0.4466,-13.59006348957939
INV_02,2022-04-08,-18702.84,-0.1627,-6.874732388319942
INV_02,2022-04-11,0.0,0.0,0.0
INV_02,2022-04-12,0.0,0.0,0.0
INV_02,2022-04-13,0.0,0.0,0.0
INV_02,2022-04-14,0.0,0.0,0.0
INV_02,2022-04-15,0.0,0.0,0.0
INV_02,2022-04-18,0.0,0.0,0.0
INV_02,2022-04-19,0.0,0.0,0.0
INV_02,2022-04-20,0.0,0.0,0.0
INV_02,2022-04-21,0.0,0.0,0.0
INV_02,2022-04-22,0.0,0.0,0.0
INV_02,2022-04-25,-76854.55,-3.9433,-15.959327669466873
INV_02,2022-04-26,-79822.64,-2.7792,-16.753469239597454
INV_02,2022-04-27,45516.84,6.5832,0.5668928777331561
INV_02,2022-04-28,25182.81,3.9722,0.5534506723256931
INV_02,2022-04-29,-553.97,0.2688,-0.8033320318694213
INV_02,2022-05-02,0.0,0.0,0.0
INV_02,2022-05-03,0.0,0.0,0.0
INV_02,2022-05-04,10043.85,-0.8151,1.2612084401875703
INV_02,2022-05-05,-15144.13,0.0687,-6.067813474045619
INV_02,2022-05-06,-20789.27,-1.318,-6.996693165297018
INV_02,2022-05-09,15612.27,0.3346,1.2262014619812216
INV_02,2022-05-10,0.0,0.0,0.0
INV_02,2022-05-11,0.0,0.0,0.0
INV_02,2022-05-12,24533.96,1.3832,1.343946920878843
INV_02,2022-05-13,40885.96,1.6612,1.9499877149167641
INV_02,2022-05-16,0.0,0.0,0.0
INV_02,2022-05-17,48751.71,1.4384,2.3177653870213732
INV_02,2022-05-18,-4116.39,-0.1754,-2.5574136982612874
INV_02,2022-05-19,-26479.4,-1.1369,-8.304156297403114
INV_02,2022-05-20,6885.85,1.1751,0.4138954049209967
INV_02,2022-05-23,33203.17,0.6807,1.9501242255433602
INV_02,2022-05-24,1854.32,-1.1513,0.7028019966136658
INV_02,2022-05-25,-6547.2,-0.7683,-3.2796153497861185
INV_02,2022-05-26,-1897.35,-1.1237,-1.2305802212166619
INV_02,2022-05-27,-21636.99,1.3279,-8.028762361587736
INV_02,2022-05-30,-14712.65,0.6982,-6.155858889116386
INV_02,2022-05-31,-18072.3,0.0415,-6.788166387044383
INV_02,2022-06-01,2957.43,-1.1437,0.8188722878876047
INV_02,2022-06-02,12205.01,-0.4132,1.2679061160063123
INV_02,2022-06-03,763.23,-0.9638,0.49625947042432894
INV_02,2022-06-06,-30361.0,-1.5706,-8.964598186531976
INV_02,2022-06-07,-7785.3,-2.665,-3.0940924791542086
INV_02,2022-06-08,18983.31,1.4042,1.0658931806011693
INV_02,2022-06-09,9803.67,0.6972,0.7662993658564795
INV_02,2022-06-10,10406.67,-1.1545,1.3919798725241783
INV_02,2022-06-13,-3317.56,-0.3022,-2.178255946634569
INV_02,2022-06-14,0.0,0.0,0.0
INV_02,2022-06-15,-18090.44,-0.8653,-6.505089456427778
INV_02,2022-06-16,-10552.46,0.006,-4.79297890937296
INV_02,2022-06-17,-25729.83,-1.6295,-7.989239841665542
INV_02,2022-06-20,-3576.41,0.1559,-2.436205915617188
INV_02,2022-06-21,12119.33,0.4421,0.9916296363936378
INV_02,2022-06-22,2175.84,0.1957,0.3124458004943345
INV_02,2022-06-23,417.22,0.8613,-0.1437569243689361
INV_02,2022-06-24,18210.04,0.0126,1.4670991065276737
INV_02,2022-06-27,-22584.33,-1.6759,-7.289431910050345
INV_02,2022-06-28,-11554.39,-0.8676,-4.8042540550065445
INV_02,2022-06-29,3049.12,0.3237,0.3627678216408635
INV_02,2022-06-30,-1330.84,-0.5604,-1.085141050650794
INV_02,2022-07-01,28871.64,-0.5741,2.161435507455281
INV_02,2022-07-04,2669.94,-1.7071,0.9683858410412889
INV_02,2022-07-05,-19635.07,-0.5292,-6.9789550971051755
INV_02,2022-07-06,-18530.27,-0.4006,-6.7580930459905515
INV_02,2022-07-07,-7651.3,-0.1258,-3.855223434520463
INV_02,2022-07-08,-450.81,0.7508,-0.8668798459409129
INV_02,2022-07-11,21029.03,2.2594,0.8977406942888938
INV_02,2022-07-12,2757.56,0.937,0.13918347459472646
INV_02,2022-07-13,0.0,0.0,0.0
INV_02,2022-07-14,-5306.68,-0.7201,-2.8490953386877824
INV_02,2022-07-15,25287.95,0.4732,1.6675037791282505
INV_02,2022-07-18,8807.44,0.1978,0.8587716474880942
INV_02,2022-07-19,4473.27,1.1195,0.24078417167492705
INV_02,2022-07-20,10096.81,-0.1113,1.0415059672323503
INV_02,2022-07-21,5428.72,-0.4629,0.8214928107941128
INV_02,2022-07-22,3364.9,-0.9154,0.7860543553532587
INV_02,2022-07-25,-10393.74,-0.256,-4.663391369662399
INV_02,2022-07-26,-4980.68,-0.2195,-2.884668433451666
INV_02,2022-07-27,-2251.99,-0.2057,-1.7067214187204325
INV_02,2022-07-28,6762.24,0.2876,0.6861123044870494
INV_02,2022-07-29,0.0,0.7605,-0.2410785
INV_02,2022-08-01,12225.31,-1.1659,1.507729451133423
INV_02,2022-08-02,27227.76,0.0431,1.8924460391485711
INV_02,2022-08-03,16022.28,2.0579,0.7023436081180545
INV_02,2022-08-04,31273.71,1.0196,1.7607763485466519
INV_02,2022-08-05,29894.3,-0.4681,2.172706564069018
INV_02,2022-08-08,40271.99,-0.6778,2.6674358672434755
INV_02,2022-08-09,28304.63,-1.7636,2.513383638942038
INV_02,2022-08-10,33181.66,2.0364,1.519463600223472
INV_02,2022-08-11,0.0,0.0,0.0
INV_02,2022-08-12,80767.03,-0.8789,4.1179707070030025
INV_02,2022-08-15,-586.61,0.8628,-1.0186004637955972
INV_02,2022-08-16,7361.4,-2.4247,1.5895908662179838
INV_02,2022-08-17,-9880.84,-2.3186,-3.8574132350406214
INV_02,2022-08-18,-184.91,0.5327,-0.5231207844365997
INV_02,2022-08-19,-10043.09,0.7341,-4.8735425502622975
INV_02,2022-08-22,-7076.55,1.9581,-4.3247814063060295
INV_02,2022-08-23,-2163.72,-0.4477,-1.5849617753864405
INV_02,2022-08-24,-1459.29,-1.4144,-0.8916220758736948
INV_02,2022-08-25,-39634.23,0.0621,-11.254106946244585
INV_02,2022-08-26,-2070.19,0.0595,-1.6972941657891305
INV_02,2022-08-29,-18353.05,0.1418,-6.887555465305298
INV_02,2022-08-30,18285.67,-0.176,1.530817082003084
INV_02,2022-08-31,44103.08,-0.8039,2.8552232898944894
INV_02,2022-09-01,45396.85,-0.5051,2.809376582568465
INV_02,2022-09-02,20722.04,-1.235,1.9902522795812971
INV_02,2022-09-05,19668.18,-0.5938,1.7341443212873284
INV_02,2022-09-06,24202.33,-2.6352,2.6022260646159454
INV_02,2022-09-07,12430.76,-0.1328,1.192517821660422
INV_02,2022-09-08,10070.62,1.0549,0.6701389292637432
INV_02,2022-09-09,41176.8,-0.5596,2.6653123896045794
INV_02,2022-09-12,46196.19,-2.0211,3.319896299029846
INV_02,2022-09-13,11014.2,-1.4005,1.5081449016690933
INV_02,2022-09-14,32301.86,-0.4237,2.2621703472069603
INV_02,2022-09-15,37386.32,0.1063,2.304208606291174
INV_02,2022-09-16,-4798.39,-0.1856,-2.825321684030322
INV_02,2022-09-19,-3842.0,-0.3858,-2.3771734832674847
INV_02,2022-09-20,18099.42,-2.0335,2.109951519942263
INV_02,2022-09-21,24752.96,-0.9498,2.0937381385087437
INV_02,2022-09-22,16347.55,0.0655,1.3515821886723147
INV_02,2022-09-23,-10730.87,-0.2798,-4.754390141810024
INV_02,2022-09-26,-29789.97,0.2173,-9.41636255221505
INV_02,2022-09-27,247.62,0.2271,0.02039356398914917
INV_02,2022-09-28,-3934.57,0.8536,-2.8086822413655876
INV_02,2022-09-29,-56.0,-0.4861,-0.010050839418939667
INV_02,2022-09-30,11466.24,-0.7626,1.333856106370411
INV_02,2022-10-03,-54574.92,-0.6056,-13.61240498608072
INV_02,2022-10-04,-113193.6,0.8818,-22.362355869629265
INV_02,2022-10-05,15755.62,-0.5474,1.513660524946326
INV_02,2022-10-06,-32519.83,-0.3238,-9.787823213897445
INV_02,2022-10-07,-19983.59,-0.4659,-7.0804586126922375
INV_02,2022-10-10,0.0,0.0,0.0
INV_02,2022-10-11,-48425.68,-1.2019,-12.40050637190937
INV_02,2022-10-12,9533.81,0.6856,0.7523876322005614
INV_02,2022-10-13,58765.72,0.5221,2.9628483310705316
INV_02,2022-10-14,-3806.52,-0.5581,-2.3076650002347647
INV_02,2022-10-17,-27274.26,-0.5057,-8.670863546445037
INV_02,2022-10-18,-26954.97,0.0266,-8.772884292902415
INV_02,2022-10-19,828.8,0.0595,0.18227071395341682
INV_02,2022-10-20,-33994.76,-0.1802,-10.119944335005076
INV_02,2022-10-21,-23511.6,0.9904,-8.339955353304994
INV_02,2022-10-24,0.0,0.0,0.0
INV_02,2022-10-25,-28956.31,0.2789,-9.266578865137571
INV_02,2022-10-26,31751.22,-0.081,2.13010324141459
INV_02,2022-10-27,31555.05,0.5009,1.9372585016932242
INV_02,2022-10-28,-24967.7,0.3662,-8.4587566152896
INV_02,2022-10-31,-11837.81,-1.1619,-4.790850917825392
INV_02,2022-11-01,-15465.37,1.8246,-6.706717612355052
INV_02,2022-11-02,3157.35,-0.557,0.6525217454312018
INV_02,2022-11-03,-6939.5,-0.2144,-3.5897403876839324
INV_02,2022-11-04,-468.25,0.0973,-0.6752819565644846
INV_02,2022-11-07,0.0,0.0,0.0
INV_02,2022-11-08,-21872.68,-1.0648,-7.323542639680409
INV_02,2022-11-09,19602.93,-0.472,1.692228937074289
INV_02,2022-11-10,13002.57,-0.164,1.2362145814020078
INV_02,2022-11-11,13658.08,-0.1595,1.2728984381157085
INV_02,2022-11-14,410.25,-0.5534,0.3033079955719753
INV_02,2022-11-15,-14158.93,0.1304,-5.831048656360794
INV_02,2022-11-16,-24986.42,-1.4713,-7.880296845366132
INV_02,2022-11-17,-4485.52,0.1496,-2.809023313180646
INV_02,2022-11-18,-32590.1,-0.914,-9.61448788270104
INV_02,2022-11-21,-9274.52,0.0358,-4.420236320834639
INV_02,2022-11-22,52896.69,-0.0819,2.949360344112937
INV_02,2022-11-23,12920.26,1.489,0.7073803836904229
INV_02,2022-11-24,-10983.86,-1.4307,-4.462781533878283
INV_02,2022-11-25,12533.4,2.3672,0.4061261861396621
INV_02,2022-11-28,11012.24,2.1799,0.37303614081897096
INV_02,2022-11-29,2637.56,0.8741,0.14680141346809655
INV_02,2022-11-30,19499.85,2.0693,0.881408046102847
INV_02,2022-12-01,19105.21,-0.9328,1.8129637515356358
INV_02,2022-12-02,20193.35,-0.0704,1.5946847830828188
INV_02,2022-12-05,16422.06,0.1801,1.3192789296552394
INV_02,2022-12-06,13586.65,0.0489,1.2027149204153649
INV_02,2022-12-07,0.0,0.0,0.0
INV_02,2022-12-08,6207.79,-0.0886,0.7637026609825746
INV_02,2022-12-09,-12005.42,0.1807,-5.263380257879717
INV_02,2022-12-12,-1319.65,0.1543,-1.3048528128798003
INV_02,2022-12-13,-10397.73,0.3242,-4.848487644484108
INV_02,2022-12-14,35889.72,-1.6019,2.784999940547481
INV_02,2022-12-15,-11753.56,-0.3376,-5.028477592907472
INV_02,2022-12-16,-7338.63,-0.0279,-3.782990474206989
INV_02,2022-12-19,-27488.94,0.1203,-8.914008477605373
INV_02,2022-12-20,-21524.73,-0.5911,-7.394995910487698
INV_02,2022-12-21,-1927.25,-1.3788,-1.1657725248611883
INV_02,2022-12-22,-10662.42,0.2955,-4.916842463769046
INV_02,2022-12-23,-9390.08,-0.0924,-4.4148967103777945
INV_02,2022-12-26,0.0,0.0,0.0
INV_02,2022-12-27,19188.98,-0.0817,1.5474460583627943
INV_02,2022-12-28,-9051.71,-0.3206,-4.238751032710923
INV_02,2022-12-29,-4931.99,0.1435,-2.9811081555900483
INV_02,2022-12-30,924.63,0.301,0.1203988709535932
INV_02,2023-01-02,422.88,0.1582,0.08025247676788325
INV_02,2023-01-03,15065.55,-0.5556,1.478159227550161
INV_02,2023-01-04,-11536.95,0.0262,-5.082650047590492
INV_02,2023-01-05,-3907.51,-0.4977,-2.3690648543851345
INV_02,2023-01-06,0.0,0.0,0.0
INV_02,2023-01-09,-24387.36,0.4171,-8.349489138482802
INV_02,2023-01-10,-5784.76,-0.2053,-3.18807757113943
INV_02,2023-01-11,-3177.8,0.0481,-2.2271342886666248
INV_02,2023-01-12,-15576.44,0.6447,-6.360997363420367
INV_02,2023-01-13,0.0,-0.8565,0.27151050000000004
INV_02,2023-01-16,0.0,0.0,0.0
INV_02,2023-01-17,24735.83,1.415,1.3432975041039572
INV_02,2023-01-18,-14988.24,1.0236,-6.330362735035823
INV_02,2023-01-19,8705.66,0.4851,0.7608256142004413
INV_02,2023-01-20,35633.38,0.8995,1.9815682902109324
INV_02,2023-01-23,23378.33,1.9034,1.1245113761646164
INV_02,2023-01-24,-23076.32,0.3228,-8.0323170624905
INV_02,2023-01-25,18721.47,-0.4595,1.6432307894118852
INV_02,2023-01-26,12061.92,-1.1305,1.4866882492013125
INV_02,2023-01-27,20326.48,-0.7335,1.8115555382494755
INV_02,2023-01-30,-3539.36,-0.9329,-2.075103253415251
INV_02,2023-01-31,2712.11,-0.8147,0.6898285619947473
INV_02,2023-02-01,-147.59,1.2764,-0.711002752847453
INV_02,2023-02-02,4012.91,0.2107,0.48863622382793837
INV_02,2023-02-03,25628.81,0.143,1.7879165627519114
INV_02,2023-02-06,-2557.51,-0.78,-1.6759544684783512
INV_02,2023-02-07,-17935.26,-0.664,-6.531393179856354
INV_02,2023-02-08,11436.39,-0.8359,1.3552604076405164
INV_02,2023-02-09,567.0,-0.5784,0.3408625673132484
INV_02,2023-02-10,-14338.84,0.5226,-6.0026465263219775
INV_02,2023-02-13,-19448.63,-0.9517,-6.801246672615043
INV_02,2023-02-14,-27716.37,0.1031,-8.955778586473443
INV_02,2023-02-15,-4012.39,0.1085,-2.6047013404161117
INV_02,2023-02-16,47391.65,-0.403,2.851405264233135
INV_02,2023-02-17,13890.77,-1.1097,1.587482592819617
INV_02,2023-02-20,50325.93,-0.8513,3.100953725602961
INV_02,2023-02-21,32146.13,-1.4455,2.5794687393825577
INV_02,2023-02-22,1881.6,-0.2593,0.42323045496953354
INV_02,2023-02-23,13873.34,0.3925,1.1102864130676322
INV_02,2023-02-24,7476.19,-0.1229,0.868141809258303
INV_02,2023-02-27,-25878.51,0.5399,-8.708560267240824
INV_02,2023-02-28,-4791.81,0.0194,-2.8877590258532435
INV_02,2023-03-01,6145.64,-0.073,0.7540060981914187
INV_02,2023-03-02,12501.34,0.0601,1.1355708339725776
INV_02,2023-03-03,42098.74,-2.2224,3.2281518206490123
INV_02,2023-03-06,0.0,0.0,0.0
INV_02,2023-03-07,66188.2,-2.8427,4.278537364976398
INV_02,2023-03-08,-1441.68,-0.531,-1.1612237058222439
INV_02,2023-03-09,-8367.67,0.9837,-4.438036720602944
INV_02,2023-03-10,-28554.18,0.1499,-9.143396422230023
INV_02,2023-03-13,-33839.95,0.9773,-10.457000943361965
INV_02,2023-03-14,3520.15,-0.3357,0.6169047305373032
INV_02,2023-03-15,24717.66,-0.8042,2.045936143237601
INV_02,2023-03-16,-1375.4,0.2452,-1.3675856205364099
INV_02,2023-03-17,21540.31,-0.3601,1.7532849318812398
INV_02,2023-03-20,-628.78,0.4428,-0.9195273786751504
INV_02,2023-03-21,-23887.46,-0.3972,-7.982481024502557
INV_02,2023-03-22,-20347.11,0.0393,-7.325012506320639
INV_02,2023-03-23,-28209.21,0.0452,-9.039284649986197
INV_02,2023-03-24,4013.39,-0.1488,0.602640508312577
INV_02,2023-03-27,-28257.82,-0.0332,-9.024444119749026
INV_02,2023-03-28,-9244.17,-0.24,-4.323510879219849
INV_02,2023-03-29,23229.85,-0.8016,1.9749210195232363
INV_02,2023-03-30,-13952.69,0.5164,-5.898958221291337
INV_02,2023-03-31,12126.32,-0.0508,1.1482992757747141
INV_02,2023-04-03,-16428.57,0.769,-6.615242336894745
INV_02,2023-04-04,-11089.67,0.2296,-5.019544373409672
INV_02,2023-04-05,0.0,0.0,0.0
INV_02,2023-04-06,10101.16,0.1829,0.9485237266316113
INV_02,2023-04-07,0.0,0.0,0.0
INV_02,2023-04-10,-223.24,1.5813,-0.9012191770795746
INV_02,2023-04-11,17190.91,0.4588,1.2720910894819966
INV_02,2023-04-12,-2524.39,-0.3995,-1.7804964349180308
INV_02,2023-04-13,0.0,0.0,0.0
INV_02,2023-04-14,0.0,0.0,0.0
INV_02,2023-04-17,519.53,0.4637,0.0018928888072901051
INV_02,2023-04-18,-10446.08,-0.7647,-4.517506291139521
INV_02,2023-04-19,-4218.2,-0.4178,-2.5220116589026036
INV_02,2023-04-20,147.41,0.2783,-0.022070870790737523
INV_02,2023-04-21,-3615.45,-0.0376,-2.3916128078404535
INV_02,2023-04-24,-17569.86,0.0839,-6.679697600713915
INV_02,2023-04-25,-2587.39,-0.8385,-1.671850310440983
INV_02,2023-04-26,-6558.84,0.0217,-3.5340778932204526
INV_02,2023-04-27,-10056.26,-0.1678,-4.591558561136907
INV_02,2023-04-28,-11483.89,0.449,-5.20163590362138
INV_02,2023-05-01,0.0,0.0,0.0
INV_02,2023-05-02,-42239.38,-1.2398,-11.31155284595292
INV_02,2023-05-03,13661.01,-0.1194,1.260355602549867
INV_02,2023-05-04,706.56,0.9262,-0.11211569843256064
INV_02,2023-05-05,0.0,0.0,0.0
INV_02,2023-05-08,9020.01,0.7693,0.6918678614429385
INV_02,2023-05-09,2165.9,0.2845,0.28319356797677586
INV_02,2023-05-10,-6327.32,-0.1974,-3.3839291052726117
INV_02,2023-05-11,29888.88,-1.358,2.4545684955118383
INV_02,2023-05-12,426.52,-0.6429,0.33492293310840887
INV_02,2023-05-15,-13373.89,0.14,-5.625268414542544
INV_02,2023-05-16,-16067.15,-0.0016,-6.280336246655326
INV_02,2023-05-17,341.18,-0.1603,0.16437929212833574
INV_02,2023-05-18,-10920.06,-0.5268,-4.730908371973441
INV_02,2023-05-19,-7849.99,-0.6532,-3.7528796783429774
INV_02,2023-05-22,-20079.97,-0.4528,-7.107042599323884
INV_02,2023-05-23,2799.99,0.4115,0.3100776878159186
INV_02,2023-05-24,18241.22,0.7273,1.2421608635841646
INV_02,2023-05-25,-6654.83,0.1698,-3.6141836736949737
INV_02,2023-05-26,8004.23,-0.8947,1.1500585087333484
INV_02,2023-05-29,-15954.36,-1.0372,-5.92362086446738
INV_02,2023-05-30,-10753.09,0.3798,-4.969939249095583
INV_02,2023-05-31,3010.96,-0.1708,0.515765082082338
INV_02,2023-06-01,31624.09,-0.0998,2.130632624490084
INV_02,2023-06-02,11283.42,-0.0583,1.0993470747397058
INV_02,2023-06-05,-3890.67,0.3578,-2.633239947421577
INV_02,2023-06-06,-3161.32,-0.256,-2.1233405617842576
INV_02,2023-06-07,-538.36,-0.5514,-0.5302307231098629
INV_02,2023-06-08,6491.22,0.0325,0.7467711931105384
INV_02,2023-06-09,10787.88,0.0861,1.022758412148692
INV_02,2023-06-12,36102.99,-0.1911,2.3464817240409404
